what,kind,bundleId,bundleVersion,description,time
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1384238731132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384238737226
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1384238738992
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1384238740543
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1384238743201
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1384238746505
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384238746696
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1384238752879
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1384238752950
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1384238752997
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1384238753120
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1384238753136
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1384238753327
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1384238753331
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1384238753806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1384238754048
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1384238754141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384238755199
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1384238756633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384238757398
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1384238759847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384238775146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384238835526
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384238843625
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1384238849993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384238852053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384238880688
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1384238881472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384238882118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384239004712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384239005234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384239017385
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384239019849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384239022077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384239024542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384239036656
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384239038780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1384239039608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384239040282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384239040513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384239042233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384239044524
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1384239045557
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1384239046297
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1384239047964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384239049193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384239050398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384239050897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384239051758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384239063546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384239070543
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1384239070952
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1384239089775
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384239089943
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1384239090914
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1384239091150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384239101238
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1384239101897
