what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886830042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886831520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886831887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886833751
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886834686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886835839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886836526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886837072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886837334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886847409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886848715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886853150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886854489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886892356
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1378886894105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886894422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886927035
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1378886927057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886929221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886930439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886938382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886944642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886946703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886951149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886952694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886958045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886959709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886963570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886965471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886969525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886973750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886977866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886980678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886987475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886988566
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378886998246
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378886999928
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1378887000893
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1378887001111
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1378887002520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378887002819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378887017036
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1378887019383
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378887020304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1378887021444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1378887021941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1378887037726
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1378887039648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378887039938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378887044451
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1378887044475
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378887046741
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1378887069559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1378887070076
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1378887072230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1378887073624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378887074954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1378887076328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378887076896
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1378887077980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1378887078222
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1378887080129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1378887080429
