what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380073887096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380073893316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380073894155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.backwardHistory",1380073900700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380073901323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380073902636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.backwardHistory",1380073902921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.backwardHistory",1380073903333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380073909453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380073910664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380073913849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074376722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074377638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074380497
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1380074380521
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380074380957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074386112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074388140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074389182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074394702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074395568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074402472
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1380074402489
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1380074403111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074404234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074408056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074408552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074409348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074409357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074410387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074411136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074413611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074416344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074456716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074475503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074477424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074479271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074479889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074480216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074482437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074483198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074484821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074500807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074504298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074505039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074511043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074513191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074522676
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.debug",1380074527918
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1380074533666
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1380074545166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074547344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380074567629
